time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-1.0743618304,-0.146109534634,17.4296002062,6.12564025509,0.15986757893,0.0,-1.5558131115,-0.88161733784,4.79995665965,-0.141277018725,0.112483354734,0.0,458.0882943941492,458.76532805207324,458.7820465307824,457.2269162711995
2.640000000000002,-1.17060693776,-0.201807164338,17.7173874485,6.117040555,0.166367689655,0.0,-1.65293366875,-0.975671483276,4.79260637473,-0.14777801085,0.0983923603736,0.0,432.20582045014106,431.02701746450566,432.33266623646483,431.76462214751695
2.700000000000002,-1.27264562894,-0.263148371655,18.0038140547,6.10786649881,0.171747156965,0.0,-1.74885484979,-1.06975772429,4.75473050081,-0.165854269694,0.0597846374299,0.0,424.6339756024803,421.3150660410774,422.46979989022304,420.88425583017846
2.760000000000002,-1.38097408132,-0.330739050721,18.2904489322,6.09825386785,0.175733091852,0.0,-1.86241757783,-1.18410404419,4.79914599963,-0.150820017291,0.0771955961616,0.0,448.66987377193965,450.08457283032595,450.14968715022667,451.34063273707085
2.820000000000002,-1.49632249785,-0.405493287438,18.5803604006,6.0891594299,0.179918019259,0.0,-1.98291035647,-1.30847764048,4.8638133681,-0.153124175404,0.0475328129611,0.0,459.58109547023867,457.22693034982956,457.4517740744367,457.24729532765275
2.880000000000002,-1.61841863375,-0.487284678965,18.8710614508,6.07963102458,0.18242921057,0.0,-2.08721709119,-1.41865419711,4.82597551186,-0.173672083927,0.0269762116289,0.0,427.54084731495544,425.78647684536566,425.90038049855934,424.11330676261815
2.940000000000002,-1.74721256224,-0.576281627334,19.1615310003,6.06879091474,0.183790805457,0.0,-2.20602970977,-1.54880490444,4.85572965594,-0.200738588153,0.0123441898388,0.0,448.917849587334,447.7288228457451,450.6043178131223,448.3785380488074
3.000000000000002,-1.8839379966,-0.674184967317,19.4577790058,6.05623935002,0.184564912784,0.0,-2.35142520635,-1.71577269549,5.01784091233,-0.237037890059,0.0139942810253,0.0,490.58768377713847,490.71007005288754,493.3881138831479,490.66036943175726
3.0600000000000023,-2.02919220477,-0.782127162869,19.7625152129,6.04215558509,0.185228564624,0.0,-2.49034705487,-1.88358347626,5.13875752409,-0.230479620135,0.00443204041013,0.0,481.95808559898063,481.23458023886144,481.772758507474,482.218218538933
3.1200000000000023,-2.18214188427,-0.899584130953,20.0709925703,6.02794539406,0.185403588789,0.0,-2.60799072676,-2.03280253572,5.14315020556,-0.254211512426,-0.00029966537949,0.0,447.7234157472356,447.33814845613244,448.7366854962652,446.749261939044
3.1800000000000024,-2.34143842137,-1.02526476783,20.3759148076,6.01265893957,0.185819578866,0.0,-2.70202905107,-2.15769425885,5.02089712453,-0.255921577248,0.0184650023227,0.0,404.9826415826444,406.66728105617597,405.1261805058045,404.9002135323363
3.2400000000000024,-2.50697466945,-1.1594810074,20.6763827825,5.99710697988,0.186714923937,0.0,-2.81595129839,-2.31740908666,4.99405161832,-0.266708489929,0.00668018757979,0.0,439.76353001718024,438.7859868391531,439.3702435825643,438.406069269707
3.3000000000000025,-2.6795299315,-1.30378274316,20.9759496297,5.9811919124,0.186892194506,0.0,-2.93591248818,-2.49393223499,4.99066405416,-0.262491013152,-0.0057941667079,0.0,449.23835509416233,448.2254832625335,448.0735029332785,448.3460287845029
3.3600000000000025,-2.85965067218,-1.45951731701,21.2769972316,5.96554057897,0.186363703415,0.0,-3.06800614022,-2.69850950524,5.04303458042,-0.257776853384,-0.0156449846847,0.0,469.3854205890856,468.62029962372065,467.96369067758627,468.2658443196914
3.4200000000000026,-3.04799086423,-1.62831758746,21.5825464261,5.95007147269,0.18528703675,0.0,-3.20977858767,-2.92943600497,5.14037996269,-0.257901553394,-0.0229930099913,0.0,486.58178044782886,486.03136858006854,484.46466285855814,484.39446560301974
3.4800000000000026,-3.24398647748,-1.80981202697,21.8895635812,5.93448257783,0.184637295052,0.0,-3.32336520987,-3.12156854673,5.09278560388,-0.263936150178,0.00633210498981,0.0,440.2496717353055,442.67001725064347,441.78700430546843,441.2205266977094
3.5400000000000027,-3.44666419003,-2.00282813496,22.1928956893,5.91873488697,0.185654164817,0.0,-3.43266915355,-3.31347429715,5.01759943202,-0.259670289912,0.0324806540717,0.0,431.6407766078711,433.8423671446048,434.5650529669945,434.8515047358538
3.6000000000000028,-3.65604706683,-2.20781602378,22.4921528014,5.90306730432,0.187649759583,0.0,-3.54694284904,-3.52059179356,4.95675724907,-0.264203001572,0.0347742800702,0.0,440.91433229780944,441.10426991944576,440.1350910373088,439.6902304153185
3.660000000000003,-3.87174445034,-2.42432290206,22.7847527481,5.88737102003,0.18961953108,0.0,-3.64323396221,-3.69743138978,4.79627036103,-0.256867608384,0.0286258198533,0.0,407.0442679116341,406.49403189987447,405.70727206524367,406.2894929721191
3.720000000000003,-4.09446015183,-2.6540660556,23.0733566594,5.87211810352,0.191801463152,0.0,-3.78071720473,-3.96173760031,4.82224469072,-0.249387686951,0.0485379706487,0.0,471.72493197676624,473.2608692331709,473.307459716492,473.82231894675533
3.780000000000003,-4.32618985576,-2.90140262399,23.3666634352,5.85735874058,0.194688760125,0.0,-3.94368513444,-4.28373517025,4.95218410827,-0.239948449727,0.0472759083696,0.0,510.9004012482378,510.8114729179795,508.1678939689616,508.7919009066197
3.840000000000003,-4.56631026674,-3.16529103477,23.660817671,5.84332190029,0.197687564484,0.0,-4.06058142343,-4.51350022887,4.85202397218,-0.224067908123,0.0549019744324,0.0,439.23714870757664,439.8708973395477,437.1804489657941,438.4462962827691
3.900000000000003,-4.81446301879,-3.44520971598,23.9531142559,5.82990770077,0.200841974865,0.0,-4.21132599504,-4.81786380846,4.88920076864,-0.222594122425,0.047456425227,0.0,488.64066710635376,488.08669512592945,487.50300328175126,487.5684246399761
3.960000000000003,-5.07109933085,-3.7422700841,24.2446511584,5.8167406381,0.203288532611,0.0,-4.34339698059,-5.08495122224,4.8273368513,-0.213817681311,0.0220330882186,0.0,459.67252861421866,457.65362023300247,459.07797919506163,459.7280283178049
4.020000000000002,-5.33492987409,-4.05385696883,24.5289276158,5.8040020151,0.204365933584,0.0,-4.45116203836,-5.30220980522,4.64803388601,-0.209459326156,0.0082128055612,0.0,419.7417988422507,418.5402768766811,419.1823991136254,419.5136828140955
4.080000000000001,-5.60487699309,-4.37780131182,24.8006826382,5.79155320286,0.204516515881,0.0,-4.54731153556,-5.49694511062,4.41033907704,-0.203795910786,-0.0124579097907,0.0,398.6333368953798,396.7392915853245,396.9664587141138,397.4380287501107
4.14,-5.88189400911,-4.71650982746,25.0634908255,5.78023743672,0.203652335719,0.0,-4.68647724477,-5.79402775876,4.34850151773,-0.168573159603,-0.0186082801275,0.0,465.0328483642983,464.5508159821994,462.7127932809455,465.44395524844435
4.199999999999998,-6.1670554318,-5.07274691506,25.3215327499,5.77049447108,0.202821185451,0.0,-4.81883610678,-6.08117351543,4.25172862136,-0.152239899766,-0.00572449736837,0.0,453.80295748990267,454.83636532911436,455.64320248899855,456.92290891304674
4.259999999999997,-6.46016745296,-5.44637864742,25.573607928,5.76191084665,0.203024287109,0.0,-4.95156742837,-6.37376805403,4.14959151091,-0.129159143349,0.0172184832604,0.0,455.83097901775244,457.6612616103879,454.7679090333449,456.5945166866503
4.319999999999996,-6.76167524312,-5.83869905291,25.8210997819,5.75469568357,0.203870211492,0.0,-5.09868657275,-6.70387873426,4.09852985423,-0.106669520353,0.00698707021389,0.0,477.81680314926626,477.03582338653314,476.14924291359677,477.8548661696777
4.379999999999995,-7.07167288904,-6.25006772585,26.0638154763,5.74798384054,0.204590125594,0.0,-5.234615863,-7.00882011805,3.99078659165,-0.125060541052,0.0204998769038,0.0,459.79711108499595,460.8666154425023,462.06165081100295,460.5982202935908
4.439999999999993,-7.38949399962,-6.67896967024,26.2983845337,5.7403517707,0.205879546252,0.0,-5.35958051811,-7.28851730279,3.82722497045,-0.131863333788,0.0234009549994,0.0,443.5882584452586,443.82650918220355,443.21265994134,442.63814741861455
4.499999999999992,-7.71453338496,-7.12400397433,26.5216623501,5.7324666577,0.207503940034,0.0,-5.47530044931,-7.54671896607,3.61467140336,-0.130544429011,0.0335572022351,0.0,426.6199454209461,427.4867613602427,426.80370160517936,426.8996595653716
4.559999999999991,-8.04755708338,-7.5871497299,26.7360435822,5.72504248033,0.209336994214,0.0,-5.62555739047,-7.89179267007,3.52958104077,-0.11276596847,0.0237355531319,0.0,477.5961538910131,476.8464624997533,475.19969822417465,476.54800210357433
4.6199999999999894,-8.38922214404,-8.07010173169,26.9434258884,5.71805176282,0.210803932433,0.0,-5.76339886227,-8.20710360765,3.381824569,-0.125306577138,0.02583877133,0.0,458.54471156612766,458.71187808372906,457.9846049884111,456.97388595403817
4.679999999999988,-8.73901871702,-8.57166618905,27.1410212134,5.71057095966,0.212180578042,0.0,-5.89663997374,-8.51232633331,3.20344060558,-0.123456773127,0.0164154169919,0.0,450.604387958141,449.84172481070135,449.77198521225836,449.9079123311384
4.739999999999987,-9.09577337863,-9.08898782037,27.3235105671,5.7029762865,0.212749957896,0.0,-5.99554184149,-8.73288584524,2.87938407871,-0.133684749663,-0.0103176529063,0.0,395.4352711987713,392.96384466890123,394.60765375702726,393.64500193944156
4.799999999999986,-9.45982147014,-9.62306367337,27.4915138545,5.69615655209,0.212779515635,0.0,-6.13939791699,-9.07021873534,2.71919786846,-0.0897390497872,0.0162376465044,0.0,459.4563718990893,461.5576644803343,459.5030415935603,462.9625905061345
4.859999999999984,-9.83214924039,-10.1765655571,27.6482136208,5.69063872427,0.213662640057,0.0,-6.27170731339,-9.38056862105,2.50301618448,-0.0968287141016,0.0114934858188,0.0,443.18445774503687,442.79409864041065,443.8106778153956,443.2210134136258
4.919999999999983,-10.2130779206,-10.7504514816,27.7941026801,5.68521298801,0.215282708832,0.0,-6.42597508445,-9.74937969656,2.35812248615,-0.0799980154042,0.0473185383494,0.0,472.01981658009225,474.777503468009,472.5500912184867,473.83971415480977
4.979999999999982,-10.6031635483,-11.3462366973,27.9304685465,5.68074156182,0.217703866808,0.0,-6.57706646885,-10.1105966029,2.18568187104,-0.0653651900359,0.0203760812597,0.0,467.522569034822,465.418572619647,468.3407962826533,469.47382039736857
5.0399999999999805,-11.0015149258,-11.9616631782,28.0530487989,5.67666098785,0.21969516828,0.0,-6.70164011492,-10.4046561852,1.8994980799,-0.0739028023984,0.0509960400136,0.0,426.60634672568165,429.21442979149583,427.5222160408743,426.7901383571677
